dataset,query_idx,query,system,recall@1,recall@3,recall@5,mrr,latency_ms,retrieved,relevant
CodeSearchNet,683,"Given an operation, continuously fetches the status from Google Cloud until either
        completion or an error occurr",lexical,1.0,1.0,1.0,1.0,160.3412,683|684|749|535|750,683
CodeSearchNet,684,"Fetches the operation from Google Cloud

        :param operation_name: Name of operation to fetch
        :type operati",lexical,1.0,1.0,1.0,1.0,113.222,684|683|86|370|369,684
CodeSearchNet,685,"Append labels to provided Cluster Protobuf

        Labels must fit the regex ``[a-z]([-a-z0-9]*[a-z0-9])?`` (current
  ",lexical,1.0,1.0,1.0,1.0,168.2238,685|687|217|682|688,685
CodeSearchNet,686,"Deletes the cluster, including the Kubernetes endpoint and all
        worker nodes. Firewalls and routes that were conf",lexical,1.0,1.0,1.0,1.0,445.0424,686|688|687|242|240,686
CodeSearchNet,687,"Creates a cluster, consisting of the specified number and type of Google Compute
        Engine instances.

        :par",lexical,1.0,1.0,1.0,1.0,420.4166,687|688|242|686|241,687
CodeSearchNet,688,"Gets details of specified cluster

        :param name: The name of the cluster to retrieve
        :type name: str
    ",lexical,1.0,1.0,1.0,1.0,222.9426,688|687|686|242|240,688
CodeSearchNet,689,"Given a Discord http_conn_id, return the default webhook endpoint or override if a
        webhook_endpoint is manually ",lexical,1.0,1.0,1.0,1.0,103.4736,689|327|691|329|361,689
CodeSearchNet,690,"Construct the Discord JSON payload. All relevant parameters are combined here
        to a valid Discord JSON payload.

",lexical,1.0,1.0,1.0,1.0,68.4025,690|647|328|689|645,690
CodeSearchNet,691,Execute the Discord webhook call,lexical,1.0,1.0,1.0,1.0,12.4914,691|689|329|690|648,691
CodeSearchNet,692,"Encrypts a plaintext message using Google Cloud KMS.

        :param key_name: The Resource Name for the key (or key ver",lexical,1.0,1.0,1.0,1.0,201.8716,692|241|242|240|389,692
CodeSearchNet,693,"Remote Popen

        :param cmd: command to remotely execute
        :param kwargs: extra arguments to Popen (see subpr",lexical,1.0,1.0,1.0,1.0,58.8888,693|848|760|618|221,693
CodeSearchNet,694,"Imports table from remote location to target dir. Arguments are
        copies of direct sqoop command line arguments

 ",lexical,1.0,1.0,1.0,1.0,341.856,694|695|696|776|542,694
CodeSearchNet,695,"Imports a specific query from the rdbms to hdfs

        :param query: Free format query to run
        :param target_di",lexical,1.0,1.0,1.0,1.0,312.0475,695|694|776|696|810,695
CodeSearchNet,696,"Exports Hive table to remote location. Arguments are copies of direct
        sqoop command line Arguments

        :par",lexical,1.0,1.0,1.0,1.0,436.0692,696|694|776|695|543,696
CodeSearchNet,697,"Retrieves connection to Cloud Text to Speech.

        :return: Google Cloud Text to Speech client object.
        :rtyp",lexical,1.0,1.0,1.0,1.0,53.8247,697|400|698|401|558,697
CodeSearchNet,698,"Synthesizes text input

        :param input_data: text input to be synthesized. See more:
            https://googleapi",lexical,1.0,1.0,1.0,1.0,543.421,698|401|240|242|241,698
CodeSearchNet,699,Close and upload local log file to remote storage S3.,lexical,1.0,1.0,1.0,1.0,33.9236,699|363|504|519|474,699
CodeSearchNet,700,"Returns the log found at the remote_log_location. Returns '' if no
        logs are found or there is an error.
        ",lexical,1.0,1.0,1.0,1.0,126.4727,700|366|439|367|701,700
CodeSearchNet,701,"Writes the log to the remote_log_location. Fails silently if no hook
        was created.
        :param log: the log to",lexical,0.0,1.0,1.0,0.5,182.2897,367|701|439|700|366,701
CodeSearchNet,702,"When using git to retrieve the DAGs, use the GitSync Init Container",lexical,1.0,1.0,1.0,1.0,37.7629,702|483|732|1981|705,702
CodeSearchNet,703,Defines any necessary environment variables for the pod executor,lexical,1.0,1.0,1.0,1.0,24.4586,703|704|1969|215|284,703
CodeSearchNet,704,Defines any necessary secrets for the pod executor,lexical,1.0,1.0,1.0,1.0,26.8038,704|703|215|284|218,704
CodeSearchNet,705,Defines the security context,lexical,1.0,1.0,1.0,1.0,12.8435,705|248|532|636|753,705
CodeSearchNet,706,"Kill (cancel) a Qubole command
        :param ti: Task Instance of the dag, used to determine the Quboles command id
   ",lexical,1.0,1.0,1.0,1.0,61.2621,706|708|709|707|710,706
CodeSearchNet,707,"Get results (or just s3 locations) of a command from Qubole and save into a file
        :param ti: Task Instance of the",lexical,1.0,1.0,1.0,1.0,275.2501,707|708|709|706|388,707
CodeSearchNet,708,"Get Logs of a command from Qubole
        :param ti: Task Instance of the dag, used to determine the Quboles command id
",lexical,1.0,1.0,1.0,1.0,77.3055,708|709|706|707|406,708
CodeSearchNet,709,"Get jobs associated with a Qubole commands
        :param ti: Task Instance of the dag, used to determine the Quboles co",lexical,1.0,1.0,1.0,1.0,85.0932,709|708|706|707|346,709
CodeSearchNet,710,"Get link to qubole command result page.

        :param operator: operator
        :param dttm: datetime
        :return",lexical,1.0,1.0,1.0,1.0,38.3125,710|835|906|707|708,710
CodeSearchNet,711,"Heartbeats update the job's entry in the database with a timestamp
        for the latest_heartbeat and allows for the j",lexical,1.0,1.0,1.0,1.0,351.004,711|528|529|731|763,711
CodeSearchNet,712,"This function checks if there are any tasks in the dagrun (or all)
        that have a scheduled state but are not known",lexical,1.0,1.0,1.0,1.0,241.1597,712|736|722|724|218,712
CodeSearchNet,713,"Launch a process to process the given file.

        :param result_queue: the queue to use for passing back the result
 ",lexical,1.0,1.0,1.0,1.0,304.825,713|732|196|191|729,713
CodeSearchNet,714,Launch the process and start processing the DAG.,lexical,1.0,1.0,1.0,1.0,16.7445,714|713|729|193|190,714
CodeSearchNet,715,"Terminate (and then kill) the process launched to process the file.

        :param sigkill: whether to issue a SIGKILL ",lexical,1.0,1.0,1.0,1.0,67.779,715|255|182|199|713,715
CodeSearchNet,716,"Check if the process launched to process this file is done.

        :return: whether the process is finished running
  ",lexical,1.0,1.0,1.0,1.0,61.2768,716|713|715|196|191,716
CodeSearchNet,717,Helper method to clean up processor_agent to avoid leaving orphan processes.,lexical,1.0,1.0,1.0,1.0,32.18,717|183|731|184|199,717
CodeSearchNet,718,"Finding all tasks that have SLAs defined, and sending alert emails
        where needed. New SLA misses are also recorde",lexical,1.0,1.0,1.0,1.0,142.6862,718|478|731|732|736,718
CodeSearchNet,719,"For the DAGs in the given DagBag, record any associated import errors and clears
        errors for files that no longer",lexical,1.0,1.0,1.0,1.0,159.1517,719|732|189|332|729,719
CodeSearchNet,720,"This method checks whether a new DagRun needs to be created
        for a DAG based on scheduling interval.
        Retu",lexical,1.0,1.0,1.0,1.0,60.7615,720|735|721|313|736,720
CodeSearchNet,721,"This method schedules the tasks for a single DAG by looking at the
        active DAG runs and adding task instances tha",lexical,1.0,1.0,1.0,1.0,84.9865,721|480|481|731|478,721
CodeSearchNet,722,"For all DAG IDs in the SimpleDagBag, look for task instances in the
        old_states and set them to new_state if the ",lexical,1.0,1.0,1.0,1.0,301.4496,722|727|724|725|732,722
CodeSearchNet,723,"Get the concurrency maps.

        :param states: List of states to query for
        :type states: list[airflow.utils.s",lexical,1.0,1.0,1.0,1.0,140.1498,723|724|725|481|722,723
CodeSearchNet,724,"Finds TIs that are ready for execution with respect to pool limits,
        dag concurrency, executor state, and priorit",lexical,0.0,1.0,1.0,0.5,175.3313,727|724|722|726|725,724
CodeSearchNet,725,"Changes the state of task instances in the list with one of the given states
        to QUEUED atomically, and returns t",lexical,1.0,1.0,1.0,1.0,167.56,725|727|722|724|726,725
CodeSearchNet,726,"Takes task_instances, which should have been set to queued, and enqueues them
        with the executor.

        :param",lexical,1.0,1.0,1.0,1.0,140.5287,726|725|727|722|724,726
CodeSearchNet,727,"Attempts to execute TaskInstances that should be executed by the scheduler.

        There are three steps:
        1. P",lexical,1.0,1.0,1.0,1.0,297.7504,727|724|722|725|726,727
CodeSearchNet,728,"If there are tasks left over in the executor,
        we set them back to SCHEDULED to avoid creating hanging tasks.

  ",lexical,1.0,1.0,1.0,1.0,67.1953,728|736|732|737|724,728
CodeSearchNet,729,"Iterates over the dags and processes them. Processing includes:

        1. Create appropriate DagRun(s) in the DB.
    ",lexical,1.0,1.0,1.0,1.0,213.068,729|732|719|332|107,729
CodeSearchNet,730,Respond to executor events.,lexical,1.0,1.0,1.0,1.0,11.264,730|53|731|1969|740,730
CodeSearchNet,731,"The actual scheduler loop. The main steps in the loop are:
            #. Harvest DAG parsing results through DagFilePro",lexical,1.0,1.0,1.0,1.0,152.733,731|724|737|728|721,731
CodeSearchNet,732,"Process a Python file containing Airflow DAGs.

        This includes:

        1. Execute the file and look for DAG obj",lexical,1.0,1.0,1.0,1.0,451.4363,732|713|332|729|196,732
CodeSearchNet,733,"Updates the counters per state of the tasks that were running. Can re-add
        to tasks to run in case required.

   ",lexical,1.0,1.0,1.0,1.0,85.7891,733|737|740|738|736,733
CodeSearchNet,734,"Checks if the executor agrees with the state of task instances
        that are running

        :param running: dict of",lexical,1.0,1.0,1.0,1.0,66.3198,734|737|733|724|52,734
CodeSearchNet,735,"Returns a dag run for the given run date, which will be matched to an existing
        dag run if available or create a ",lexical,1.0,1.0,1.0,1.0,218.9659,735|635|482|309|480,735
CodeSearchNet,736,"Returns a map of task instance key to task instance object for the tasks to
        run in the given dag run.

        :",lexical,1.0,1.0,1.0,1.0,135.4737,736|409|738|480|737,736
CodeSearchNet,737,"Process a set of task instances from a set of dag runs. Special handling is done
        to account for different task i",lexical,0.0,1.0,1.0,0.5,280.9891,738|737|740|735|732,737
CodeSearchNet,738,"Computes the dag runs and their respective task instances for
        the given run dates and executes the task instance",lexical,1.0,1.0,1.0,1.0,276.6807,738|740|737|478|309,738
CodeSearchNet,739,"Go through the dag_runs and update the state based on the task_instance state.
        Then set DAG runs that are not fi",lexical,1.0,1.0,1.0,1.0,82.4152,739|721|478|785|289,739
CodeSearchNet,740,"Initializes all components required to run a dag for a specified date range and
        calls helper method to execute t",lexical,1.0,1.0,1.0,1.0,56.2599,740|480|482|481|478,740
CodeSearchNet,741,Self destruct task if state has been moved away from running externally,lexical,1.0,1.0,1.0,1.0,43.4689,741|734|733|737|315,741
CodeSearchNet,742,"Provides a client for interacting with the Cloud Spanner API.

        :param project_id: The ID of the  GCP project.
  ",lexical,1.0,1.0,1.0,1.0,82.8771,742|743|748|512|745,742
CodeSearchNet,743,"Gets information about a particular instance.

        :param project_id: Optional, The ID of the  GCP project that owns",lexical,1.0,1.0,1.0,1.0,181.8128,743|748|747|751|745,743
CodeSearchNet,744,"Invokes a method on a given instance by applying a specified Callable.

        :param project_id: The ID of the  GCP pr",lexical,1.0,1.0,1.0,1.0,341.6825,744|745|746|748|749,744
CodeSearchNet,745,"Creates a new Cloud Spanner instance.

        :param instance_id: The ID of the Cloud Spanner instance.
        :type i",lexical,1.0,1.0,1.0,1.0,403.1189,745|746|744|749|748,745
CodeSearchNet,746,"Updates an existing Cloud Spanner instance.

        :param instance_id: The ID of the Cloud Spanner instance.
        :",lexical,1.0,1.0,1.0,1.0,388.3118,746|745|744|748|747,746
CodeSearchNet,747,"Deletes an existing Cloud Spanner instance.

        :param instance_id: The ID of the Cloud Spanner instance.
        :",lexical,1.0,1.0,1.0,1.0,169.845,747|743|752|748|746,747
CodeSearchNet,748,"Retrieves a database in Cloud Spanner. If the database does not exist
        in the specified instance, it returns None",lexical,1.0,1.0,1.0,1.0,265.3486,748|751|749|750|752,748
CodeSearchNet,749,"Creates a new database in Cloud Spanner.

        :type project_id: str
        :param instance_id: The ID of the Cloud ",lexical,1.0,1.0,1.0,1.0,271.9643,749|750|748|752|751,749
CodeSearchNet,750,"Updates DDL of a database in Cloud Spanner.

        :type project_id: str
        :param instance_id: The ID of the Clo",lexical,1.0,1.0,1.0,1.0,287.2781,750|749|748|751|752,750
CodeSearchNet,751,"Drops a database in Cloud Spanner.

        :type project_id: str
        :param instance_id: The ID of the Cloud Spanne",lexical,1.0,1.0,1.0,1.0,200.1549,751|748|752|749|750,751
CodeSearchNet,752,"Executes an arbitrary DML query (INSERT, UPDATE, DELETE).

        :param instance_id: The ID of the Cloud Spanner insta",lexical,1.0,1.0,1.0,1.0,220.6686,752|748|749|751|750,752
CodeSearchNet,753,"Pokes for a mail attachment on the mail server.

        :param context: The context that is being provided when poking.",lexical,1.0,1.0,1.0,1.0,105.5444,753|452|453|306|455,753
CodeSearchNet,754,"Creates additional_properties parameter based on language_hints, web_detection_params and
    additional_properties para",lexical,1.0,1.0,1.0,1.0,42.7671,754|571|1086|1180|1296,754
CodeSearchNet,755,Returns a cassandra Session object,lexical,1.0,1.0,1.0,1.0,16.433,755|393|756|757|736,755
CodeSearchNet,756,"Checks if a table exists in Cassandra

        :param table: Target Cassandra table.
                      Use dot notat",lexical,1.0,1.0,1.0,1.0,60.5727,756|757|543|825|542,756
CodeSearchNet,757,"Checks if a record exists in Cassandra

        :param table: Target Cassandra table.
                      Use dot nota",lexical,1.0,1.0,1.0,1.0,111.1075,757|756|543|536|825,757
CodeSearchNet,758,"Construct the spark-submit command to execute.
        :param application: command to append to the spark-submit command",lexical,1.0,1.0,1.0,1.0,83.68,758|764|760|847|759,758
CodeSearchNet,759,"Construct the command to poll the driver status.

        :return: full command to be executed",lexical,1.0,1.0,1.0,1.0,38.8455,759|764|847|758|761,759
CodeSearchNet,760,"Remote Popen to execute the spark-submit job

        :param application: Submitted application, jar or py file
        ",lexical,1.0,1.0,1.0,1.0,84.9159,760|848|693|758|329,760
CodeSearchNet,761,"Processes the log files and extracts useful information out of it.

        If the deploy-mode is 'client', log the outp",lexical,1.0,1.0,1.0,1.0,210.5471,761|762|760|758|763,761
CodeSearchNet,762,"parses the logs of the spark driver status query process

        :param itr: An iterator which iterates over the input ",lexical,1.0,1.0,1.0,1.0,49.5639,762|761|760|763|759,762
CodeSearchNet,763,"Polls the driver based on self._driver_id to get the status.
        Finish successfully when the status is FINISHED.
  ",lexical,1.0,1.0,1.0,1.0,213.1193,763|760|759|761|730,763
CodeSearchNet,764,"Construct the spark-submit command to kill a driver.
        :return: full command to kill a driver",lexical,1.0,1.0,1.0,1.0,47.0277,764|761|759|760|758,764
CodeSearchNet,765,"Get the task runner that can be used to run the given job.

    :param local_task_job: The LocalTaskJob associated with ",lexical,1.0,1.0,1.0,1.0,123.8548,765|346|732|96|406,765
CodeSearchNet,766,"Try to use a waiter from the below pull request

            * https://github.com/boto/botocore/pull/1307

        If th",lexical,1.0,1.0,1.0,1.0,107.0299,766|161|662|447|512,766
CodeSearchNet,767,Queries mysql and returns a cursor to the results.,lexical,1.0,1.0,1.0,1.0,15.3761,767|610|393|418|770,767
CodeSearchNet,768,"Takes a cursor, and writes results to a local file.

        :return: A dictionary where keys are filenames to be used a",lexical,0.0,0.0,1.0,0.25,112.1548,394|419|611|768|395,768
CodeSearchNet,769,"Configure a csv writer with the file_handle and write schema
        as headers for the new file.",lexical,1.0,1.0,1.0,1.0,49.7121,769|555|768|436|591,769
CodeSearchNet,770,"Takes a cursor, and writes the BigQuery schema in .json format for the
        results to a local file system.

        ",lexical,0.0,1.0,1.0,0.3333333333333333,147.3584,395|612|770|611|394,770
CodeSearchNet,771,"Upload all of the file splits (and optionally the schema .json file) to
        Google cloud storage.",lexical,0.0,1.0,1.0,0.5,54.7515,420|771|509|504|505,771
CodeSearchNet,772,"Takes a value from MySQLdb, and converts it to a value that's safe for
        JSON/Google cloud storage/BigQuery. Dates",lexical,1.0,1.0,1.0,1.0,172.7336,772|613|421|589|768,772
CodeSearchNet,773,Return a dict of column name and column type based on self.schema if not None.,lexical,1.0,1.0,1.0,1.0,40.3805,773|435|1957|1970|436,773
CodeSearchNet,774,"Helper function that maps from MySQL fields to BigQuery fields. Used
        when a schema_filename is set.",lexical,1.0,1.0,1.0,1.0,62.231,774|770|395|612|579,774
CodeSearchNet,775,"Authenticate a PasswordUser with the specified
    username/password.

    :param session: An active SQLAlchemy session
",lexical,1.0,1.0,1.0,1.0,80.7454,775|838|201|200|654,775
CodeSearchNet,776,Execute sqoop job,lexical,1.0,1.0,1.0,1.0,7.4001,776|592|693|270|206,776
CodeSearchNet,777,"Saves the lineage to XCom and if configured to do so sends it
    to the backend.",lexical,1.0,1.0,1.0,1.0,48.1351,777|360|361|598|461,777
CodeSearchNet,778,"Prepares the lineage inlets and outlets. Inlets can be:

    * ""auto"" -> picks up any outlets from direct upstream tasks",lexical,1.0,1.0,1.0,1.0,163.2975,778|777|478|361|424,778
CodeSearchNet,779,Returns the extra property by deserializing json.,lexical,1.0,1.0,1.0,1.0,26.3964,779|1189|674|1480|1479,779
CodeSearchNet,780,"Get a set of dates as a list based on a start, end and delta, delta
    can be something that can be added to `datetime.",lexical,1.0,1.0,1.0,1.0,580.6954,780|781|294|116|293,780
CodeSearchNet,781,"Returns the datetime of the form start_date + i * delta
    which is closest to dt for any non-negative integer i.
    N",lexical,1.0,1.0,1.0,1.0,447.9061,781|780|337|65|338,781
CodeSearchNet,782,"Determine the most appropriate time unit for an array of time durations
    specified in seconds.
    e.g. 5400 seconds ",lexical,1.0,1.0,1.0,1.0,79.9449,782|783|821|613|660,782
CodeSearchNet,783,Convert an array of time durations in seconds to the specified time unit.,lexical,1.0,1.0,1.0,1.0,34.7999,783|782|821|116|660,783
CodeSearchNet,784,"Get a datetime object representing `n` days ago. By default the time is
    set to midnight.",lexical,1.0,1.0,1.0,1.0,47.8752,784|436|821|116|337,784
CodeSearchNet,785,"Returns a list of Dag Runs for a specific DAG ID.
    :param dag_id: String identifier of a DAG
    :param state: queued",lexical,0.0,1.0,1.0,0.5,124.7132,289|785|478|480|309,785
CodeSearchNet,786,"Initialize the role with the permissions and related view-menus.

        :param role_name:
        :param role_vms:
   ",lexical,1.0,1.0,1.0,1.0,51.6836,786|796|798|787|800,786
CodeSearchNet,787,"Delete the given Role

        :param role_name: the name of a role in the ab_role table",lexical,1.0,1.0,1.0,1.0,40.8789,787|786|800|168|796,787
CodeSearchNet,788,"Get all the roles associated with the user.

        :param user: the ab_user in FAB model.
        :return: a list of r",lexical,1.0,1.0,1.0,1.0,62.3001,788|790|798|796|406,788
CodeSearchNet,789,Returns a set of tuples with the perm name and view menu name,lexical,1.0,1.0,1.0,1.0,44.1055,789|796|790|791|800,789
CodeSearchNet,790,"Return a set of dags that user has access to(either read or write).

        :param username: Name of the user.
        ",lexical,1.0,1.0,1.0,1.0,88.9243,790|633|406|796|791,790
CodeSearchNet,791,"Verify whether a given user could perform certain permission
        (e.g can_read, can_write) on the given dag_id.

   ",lexical,1.0,1.0,1.0,1.0,172.2457,791|796|800|633|795,791
CodeSearchNet,792,Whether the user has this role name,lexical,1.0,1.0,1.0,1.0,25.5316,792|790|798|633|796,792
CodeSearchNet,793,Whether the user has this perm,lexical,1.0,1.0,1.0,1.0,16.5054,793|790|633|792|796,793
CodeSearchNet,794,FAB leaves faulty permissions that need to be cleaned up,lexical,1.0,1.0,1.0,1.0,35.1332,794|633|796|406|797,794
CodeSearchNet,795,"Add the new permission , view_menu to ab_permission_view_role if not exists.
        It will add the related entry to ab",lexical,1.0,1.0,1.0,1.0,112.397,795|796|791|793|786,795
CodeSearchNet,796,"Workflow:
        1. Fetch all the existing (permissions, view-menu) from Airflow DB.
        2. Fetch all the existing ",lexical,1.0,1.0,1.0,1.0,297.7461,796|798|790|786|800,796
CodeSearchNet,797,"Admin should have all the permission-views.
        Add the missing ones to the table for admin.

        :return: None.",lexical,1.0,1.0,1.0,1.0,65.6522,797|796|86|800|82,797
CodeSearchNet,798,"1. Init the default role(Admin, Viewer, User, Op, public)
           with related permissions.
        2. Init the custo",lexical,1.0,1.0,1.0,1.0,74.7856,798|790|796|786|800,798
CodeSearchNet,799,"Sync permissions for given dag id. The dag id surely exists in our dag bag
        as only / refresh button or cli.sync_",lexical,1.0,1.0,1.0,1.0,205.2291,799|800|785|796|791,799
CodeSearchNet,800,"Set the access policy on the given DAG's ViewModel.

        :param dag_id: the ID of the DAG whose permissions should b",lexical,1.0,1.0,1.0,1.0,148.8052,800|799|791|633|361,800
CodeSearchNet,801,Create perm-vm if not exist and insert into FAB security model for all-dags.,lexical,1.0,1.0,1.0,1.0,35.182,801|796|790|732|333,801
CodeSearchNet,802,"Deferred load of Fernet key.

    This function could fail either because Cryptography is not installed
    or because t",lexical,1.0,1.0,1.0,1.0,96.0364,802|528|261|591|391,802
CodeSearchNet,803,Checks for existence of the partition in the AWS Glue Catalog table,lexical,1.0,1.0,1.0,1.0,40.0394,803|662|584|543|545,803
CodeSearchNet,804,Gets the AwsGlueCatalogHook,lexical,1.0,1.0,1.0,1.0,12.6159,804|664|663|456|248,804
CodeSearchNet,805,"Check for message on subscribed queue and write to xcom the message with key ``messages``

        :param context: the c",lexical,1.0,1.0,1.0,1.0,92.2479,805|307|636|360|753,805
CodeSearchNet,806,"Returns a path for a temporary file including a full copy of the configuration
    settings.
    :return: a path to a te",lexical,1.0,1.0,1.0,1.0,72.4239,806|469|474|659|473,806
CodeSearchNet,807,Returns a snakebite HDFSClient object.,lexical,1.0,1.0,1.0,1.0,15.9319,807|675|1565|1257|1276,807
CodeSearchNet,808,"Establishes a connection depending on the security mode set via config or environment variable.

        :return: a hdfs",lexical,1.0,1.0,1.0,1.0,97.8452,808|553|931|119|809,808
CodeSearchNet,809,"Check for the existence of a path in HDFS by querying FileStatus.

        :param hdfs_path: The path to check.
        ",lexical,1.0,1.0,1.0,1.0,103.2937,809|810|411|584|462,809
CodeSearchNet,810,"r""""""
        Uploads a file to HDFS.

        :param source: Local path to file or folder.
            If it's a folder,",lexical,1.0,1.0,1.0,1.0,322.3714,810|413|412|389|387,810
CodeSearchNet,811,Establish a connection to pinot broker through pinot dbqpi.,lexical,1.0,1.0,1.0,1.0,29.7385,811|121|812|522|122,811
CodeSearchNet,812,"Get the connection uri for pinot broker.

        e.g: http://localhost:9000/pql",lexical,1.0,1.0,1.0,1.0,31.5263,812|811|121|93|584,812
CodeSearchNet,813,"Executes the sql and returns a set of records.

        :param sql: the sql statement to be executed (str) or a list of
",lexical,1.0,1.0,1.0,1.0,92.0863,813|828|814|827|829,813
CodeSearchNet,814,"Executes the sql and returns the first resulting row.

        :param sql: the sql statement to be executed (str) or a l",lexical,1.0,1.0,1.0,1.0,89.9123,814|829|813|828|827,814
CodeSearchNet,815,"Truncate a string.
    :param string (str): string for modification
    :param max_length (int): output string length
  ",lexical,1.0,1.0,1.0,1.0,106.7338,815|816|338|696|508,815
CodeSearchNet,816,"Make a slug from the given text.
    :param text (str): initial text
    :param entities (bool):
    :param decimal (boo",lexical,1.0,1.0,1.0,1.0,224.4588,816|815|78|1871|388,816
CodeSearchNet,817,"Store an XCom value.
        TODO: ""pickling"" has been deprecated and JSON is preferred.
        ""pickling"" will be remo",lexical,1.0,1.0,1.0,1.0,68.9371,817|819|818|315|360,817
CodeSearchNet,818,"Retrieve an XCom value, optionally meeting certain criteria.
        TODO: ""pickling"" has been deprecated and JSON is pr",lexical,0.0,1.0,1.0,0.5,87.3068,819|818|817|361|360,818
CodeSearchNet,819,"Retrieve an XCom value, optionally meeting certain criteria
        TODO: ""pickling"" has been deprecated and JSON is pre",lexical,1.0,1.0,1.0,1.0,58.1123,819|818|817|361|315,819
CodeSearchNet,820,Convert native python ``datetime.date`` object  to a format supported by the API,lexical,1.0,1.0,1.0,1.0,25.99,820|821|294|293|436,820
CodeSearchNet,821,Convert native python ``datetime.time`` object  to a format supported by the API,lexical,1.0,1.0,1.0,1.0,46.3066,821|820|116|1655|436,821
CodeSearchNet,822,Returns a Redis connection.,lexical,1.0,1.0,1.0,1.0,13.4242,822|808|533|56|630,822
CodeSearchNet,823,"Returns a oracle connection object
        Optional parameters for using a custom DSN connection
        (instead of usi",lexical,1.0,1.0,1.0,1.0,343.9676,823|824|591|586|469,823
CodeSearchNet,824,"A generic way to insert a set of tuples into a table,
        the whole set of inserts is treated as one transaction
   ",lexical,1.0,1.0,1.0,1.0,409.1222,824|832|825|136|603,824
CodeSearchNet,825,"A performant bulk insert for cx_Oracle
        that uses prepared statements via `executemany()`.
        For best perfo",lexical,1.0,1.0,1.0,1.0,321.5765,825|824|832|136|603,825
CodeSearchNet,826,Returns a connection object,lexical,0.0,0.0,1.0,0.25,16.4537,833|56|630|826|808,826
CodeSearchNet,827,"Executes the sql and returns a pandas dataframe

        :param sql: the sql statement to be executed (str) or a list of",lexical,1.0,1.0,1.0,1.0,117.6239,827|828|829|830|583,827
CodeSearchNet,828,"Executes the sql and returns a set of records.

        :param sql: the sql statement to be executed (str) or a list of
",lexical,1.0,1.0,1.0,1.0,113.8771,828|827|829|830|813,828
CodeSearchNet,829,"Executes the sql and returns the first resulting row.

        :param sql: the sql statement to be executed (str) or a l",lexical,1.0,1.0,1.0,1.0,119.3821,829|827|828|830|814,829
CodeSearchNet,830,"Runs a command or a list of commands. Pass a list of sql
        statements to the sql parameter to get them to execute
",lexical,1.0,1.0,1.0,1.0,276.4406,830|828|827|829|813,830
CodeSearchNet,831,Sets the autocommit flag on the connection,lexical,1.0,1.0,1.0,1.0,23.7494,831|830|119|696|370,831
CodeSearchNet,832,"A generic way to insert a set of tuples into a table,
        a new transaction is created every commit_every rows

    ",lexical,1.0,1.0,1.0,1.0,290.2445,832|824|136|825|603,832
CodeSearchNet,833,"Returns the SQL literal of the cell as a string.

        :param cell: The cell to insert into the table
        :type c",lexical,1.0,1.0,1.0,1.0,138.6891,833|824|832|1071|825,833
CodeSearchNet,834,"An endpoint helping check the health status of the Airflow instance,
        including metadatabase and scheduler.",lexical,1.0,1.0,1.0,1.0,36.4506,834|526|72|213|762,834
CodeSearchNet,835,"A restful endpoint that returns external links for a given Operator

        It queries the operator that sent the reque",lexical,1.0,1.0,1.0,1.0,270.6845,835|293|294|478|406,835
CodeSearchNet,836,Default filters for model,lexical,0.0,1.0,1.0,0.5,10.2763,837|836|1454|818|1455,836
CodeSearchNet,837,Default filters for model,lexical,1.0,1.0,1.0,1.0,12.9433,837|836|1454|818|1455,837
CodeSearchNet,838,"Opens a connection to the cloudant service and closes it automatically if used as context manager.

        .. note::
  ",lexical,1.0,1.0,1.0,1.0,159.4651,838|54|200|775|373,838
CodeSearchNet,839,Call the SlackWebhookHook to post the provided Slack message,lexical,1.0,1.0,1.0,1.0,28.204,839|648|484|328|327,839
CodeSearchNet,840,Returns the Credentials object for Google API,lexical,1.0,1.0,1.0,1.0,19.3875,840|742|841|500|558,840
CodeSearchNet,841,"Returns an authorized HTTP object to be used to build a Google cloud
        service hook connection.",lexical,1.0,1.0,1.0,1.0,52.325,841|259|838|584|239,841
CodeSearchNet,842,"Fetches a field from extras, and returns it. This is some Airflow
        magic. The google_cloud_platform hook type add",lexical,0.0,1.0,1.0,0.5,128.6686,120|842|58|840|119,842
CodeSearchNet,843,"Function decorator that intercepts HTTP Errors and raises AirflowException
        with more informative message.",lexical,1.0,1.0,1.0,1.0,52.242,843|977|1363|1061|304,843
CodeSearchNet,844,"Decorator that provides fallback for Google Cloud Platform project id. If
        the project is None it will be replace",lexical,1.0,1.0,1.0,1.0,169.612,844|374|372|746|745,844
CodeSearchNet,845,"A list of states indicating that a task either has not completed
        a run or has not even started.",lexical,1.0,1.0,1.0,1.0,45.5212,845|1173|1979|406|218,845
CodeSearchNet,846,":param dag_id: the dag_id of the DAG to delete
    :type dag_id: str
    :param keep_records_in_log: whether keep record",lexical,1.0,1.0,1.0,1.0,138.4959,846|309|361|799|800,846
CodeSearchNet,847,"Construct the spark-sql command to execute. Verbose output is enabled
        as default.

        :param cmd: command t",lexical,1.0,1.0,1.0,1.0,88.212,847|764|759|758|848,847
CodeSearchNet,848,"Remote Popen (actually execute the Spark-sql query)

        :param cmd: command to remotely execute
        :param kwar",lexical,1.0,1.0,1.0,1.0,50.4707,848|693|760|618|694,848
CodeSearchNet,849,"VGG 11-layer model (configuration ""A"") with batch normalization

    Args:
        pretrained (bool): If True, returns a",lexical,1.0,1.0,1.0,1.0,53.9987,849|850|851|852|897,849
